t,s1
50.815,6.7079
50.848,4.9386
50.882,3.0579
50.916,1.1055
50.948,-0.8789
50.982,-2.7787
51.015,-4.6295
51.048,-6.3817
51.082,-8.1051
51.115,-9.6029
51.148,-10.9263
51.215,-12.0499
51.249,-12.9007
51.282,-13.5168
51.315,-13.9051
51.348,-14.0233
51.382,-13.8375
51.416,-13.3987
51.448,-12.7156
51.482,-11.8145
51.515,-10.6555
51.549,-9.2978
51.582,-7.784
51.616,-6.0524
51.648,-4.3028
51.682,-2.4726
51.715,-0.5942
51.748,1.3509
51.781,3.2299
51.815,5.0774
51.848,6.8113
51.882,8.4363
51.915,9.9351
51.948,11.2763
52.016,12.6928
52.048,13.5943
52.082,14.253
52.115,14.6083
52.149,14.7437
52.182,14.6486
52.215,14.316
52.249,13.6575
52.282,12.7257
52.315,11.4652
52.349,9.9272
52.382,8.4124
52.415,6.7407
52.449,4.9544
52.482,3.0532
52.515,1.1175
52.549,-0.8669
52.582,-2.7667
52.615,-4.6005
52.648,-6.3527
52.682,-8.0749
52.715,-9.5727
52.748,-10.7544
52.782,-11.801
52.815,-12.933
52.848,-13.6337
52.882,-14.0822
52.915,-14.2948
52.948,-14.2609
52.982,-13.9733
53.015,-13.4406
53.048,-12.6727
53.082,-11.8714
53.115,-10.7729
53.148,-9.1563
53.182,-7.626
53.215,-5.8885
53.248,-4.1467
53.282,-2.3168
53.315,-0.3815
53.349,1.5637
53.382,3.4429
53.415,5.2906
53.449,7.025
53.482,8.6376
53.515,10.1199
53.549,11.2895
53.582,12.2892
53.615,13.355
53.648,14.0166
53.682,14.4576
53.715,14.695
53.749,14.712
53.782,14.4914
53.818,14.0648
53.849,13.334
53.882,12.4395
53.915,11.4255
53.949,10.0222
53.982,8.5127
54.015,6.8239
54.049,5.0398
54.082,3.1085
54.115,1.1624
54.148,-0.8221
54.182,-2.7219
54.215,-4.5486
54.248,-6.3204
54.282,-8.0508
54.315,-9.571
54.349,-11.1209
54.382,-12.3037
54.416,-13.3896
54.449,-14.0904
54.482,-14.5779
54.515,-14.7905
54.549,-14.7737
54.582,-14.4831
54.615,-13.9422
54.649,-13.191
54.682,-12.0381
54.715,-10.8222
54.748,-9.2551
54.782,-7.7413
54.815,-5.9876
54.849,-4.2624
54.882,-2.4558
54.915,-0.5942
54.949,1.3342
54.982,3.2132
55.014,5.0607
55.049,6.7868
55.082,8.399
55.115,9.8808
55.149,11.3251
55.182,12.6453
55.215,13.437
55.249,14.1551
55.282,14.5705
55.315,14.7908
55.338,14.7908
55.382,14.5781
55.415,14.1627
55.449,13.4322
55.482,12.2691
55.515,10.9344
55.552,9.7994
55.582,8.2846
55.615,6.6381
55.649,4.8881
55.682,2.9908
55.715,1.0448
55.748,-0.9339
55.782,-2.8169
55.815,-4.6507
55.848,-6.4029
55.881,-8.1026
55.915,-9.6307
55.948,-10.9603
56.015,-12.086
56.049,-12.9502
56.082,-13.5663
56.115,-13.9301
56.149,-14.0415
56.182,-13.8727
56.215,-13.4339
56.249,-12.7507
56.282,-11.8193
56.315,-10.6543
56.349,-9.2966
56.382,-7.7465
56.419,-6.0127
56.448,-4.2818
56.482,-2.4584
56.515,-0.5967
56.548,1.3316
56.582,3.2106
56.615,5.051
56.648,6.8024
56.682,8.4387
56.715,9.9142
56.749,11.2922
56.815,12.8166
56.849,13.7557
56.882,14.4535
56.915,14.7916
56.948,14.8931
56.972,14.7986
57.015,14.4316
57.049,13.7451
57.081,12.8303
57.115,11.5308
57.149,9.8566
57.182,8.3042
57.215,6.5934
57.248,4.8412
57.282,2.9739
57.315,1.0447
57.349,-0.9229
57.382,-2.8227
57.415,-4.6565
57.449,-6.4087
57.482,-8.1166
57.516,-9.6314
57.548,-10.8956
57.582,-11.9164
57.616,-12.8092
57.648,-13.527
57.682,-14.0094
57.715,-14.2295
57.748,-14.2126
57.782,-13.9418
57.815,-13.4177
57.849,-12.6662
57.882,-11.799
57.915,-10.7594
57.952,-9.4151
57.982,-7.9008
58.015,-6.1762
58.048,-4.4432
58.082,-2.6463
58.115,-0.7845
58.148,1.1439
58.182,3.0396
58.215,4.8867
58.249,6.6125
58.281,8.2243
58.316,9.7055
58.352,11.2041
58.382,12.1365
58.416,13.2708
58.448,13.9886
58.482,14.4291
58.515,14.6324
58.548,14.6154
58.582,14.3922
58.616,13.9826
58.649,13.2523
58.681,12.0422
58.716,11.0953
58.748,9.6284
58.782,8.1082
58.816,6.4368
58.848,4.7016
58.882,2.8547
58.915,0.953
58.949,-0.9978
58.982,-2.864
59.016,-4.6641
59.051,-6.3827
59.081,-8.0429
59.116,-9.5012
59.149,-10.7408
59.215,-11.8474
59.248,-12.6812
59.282,-13.297
59.315,-13.6607
59.349,-13.7451
59.382,-13.5932
59.415,-13.1547
59.449,-12.4718
59.482,-11.5877
59.515,-10.496
59.552,-9.1553
59.582,-7.6585
59.615,-5.9438
59.65,-4.2355
59.682,-2.4392
59.715,-0.5775
59.749,1.3341
59.782,3.1964
59.816,5.0269
59.848,6.7192
59.881,8.3315
59.915,9.7962
59.949,11.2563
59.982,12.3372
60.016,13.4227
60.049,14.1408
60.082,14.5813
60.115,14.8015
60.149,14.8015
60.182,14.6121
60.215,14.1855
60.252,13.4721
60.282,12.2932
60.315,11.1978
60.349,9.7712
60.382,8.2564
60.415,6.6017
60.448,4.8495
60.482,3.0024
60.515,1.0836
60.549,-0.8671
60.582,-2.7501
60.615,-4.567
60.649,-6.3022
60.682,-8.0178
60.715,-9.4986
60.749,-10.8635
60.815,-11.9702
60.849,-12.8206
60.882,-13.4364
60.915,-13.8075
60.949,-13.8919
60.982,-13.7231
61.015,-13.2846
61.048,-12.571
61.082,-11.6869
61.115,-10.4865
61.149,-9.1458
61.182,-7.6428
61.216,-5.9282
61.248,-4.2126
61.282,-2.4328
61.315,-0.588
61.349,1.3236
61.37,3.1859
61.415,5.0164
61.449,6.7087
61.482,8.321
61.515,9.7795
61.548,11.1121
61.62,12.3989
61.648,13.3171
61.682,13.9582
61.715,14.2964
61.748,14.3978
61.782,14.3027
61.815,14.0242
61.849,13.3618
61.882,12.464
61.915,11.2122
61.949,9.7835
61.982,8.2687
62.018,6.6312
62.049,4.8789
62.082,3.0318
62.115,1.1131
62.149,-0.8671
62.181,-2.7333
62.216,-4.5501
62.249,-6.2853
62.282,-7.9703
62.316,-9.451
62.349,-10.8771
62.416,-12.1303
62.449,-12.9807
62.482,-13.5796
62.516,-13.9434
62.549,-14.0446
62.582,-13.8759
62.616,-13.4373
62.649,-12.7544
62.682,-11.8537
62.716,-10.5757
62.749,-9.0883
62.782,-7.5872
62.815,-5.8895
62.849,-4.1812
62.882,-2.3849
62.915,-0.54
62.948,1.3715
62.982,3.2339
63.015,5.0647
63.049,6.782
63.069,8.3942
63.116,9.8546
63.149,11.1773
63.216,12.4716
63.249,13.3731
63.282,14.0143
63.319,14.3524
63.349,14.4538
63.382,14.3418
63.416,13.9923
63.449,13.3299
63.483,12.4321
63.515,11.1903
63.549,9.7756
63.582,8.2608
63.616,6.6232
63.649,4.871
63.682,3.0037
63.715,1.085
63.749,-0.8825
63.782,-2.7655
63.815,-4.5824
63.848,-6.3176
63.882,-8.024
63.916,-9.4878
63.949,-10.6372
64.016,-11.949
64.054,-12.7793
64.081,-13.3782
64.116,-13.7251
64.149,-13.8095
64.182,-13.6408
64.215,-13.2022
64.248,-12.5194
64.283,-11.6357
64.315,-10.6342
64.349,-9.0883
64.382,-7.5915
64.416,-5.8938
64.448,-4.1855
64.483,-2.3891
64.515,-0.5074
64.549,1.3874
64.582,3.2497
64.615,5.0636
64.649,6.7468
64.682,8.3421
64.715,9.8068
64.749,10.8992
64.816,12.4068
64.849,13.3169
64.885,13.9212
64.915,14.2761
64.949,14.3845
64.97,14.2894
65.016,13.9739
