Tempo Ângulo omega x y
s graus graus/s  
89.5150 3.7557 -15.8995  
89.5480 3.9538 -7.4011  
89.5820 3.9876 -14.9743  
89.6160 3.9694 -24.7785  
89.6480 3.8652 3.3400  
89.6820 3.6189 -34.7689  
89.7150 3.2256 -35.6171  
89.7490 2.5757 -62.5422  
89.7820 1.6985 -2.7319  
89.8150 1.0211 -5.6393  
89.8490 0.3369 -17.4223  
89.8820 -0.3674 -13.5263  
89.9160 -1.0407 -5.8153  
89.9490 -1.7115 -24.8090  
90.0190 -2.5282 -19.3137  
90.0340 -3.0205 137.4723  
90.0820 -3.3746 4.3161  
90.1150 -3.4181 29.6751  
90.1490 -3.4412 3.3526  
90.1820 -3.3670 23.8096  
90.2150 -3.2906 -17.2338  
90.2310 -2.9759 120.9906  
90.2820 -2.5236 23.1050  
90.3150 -1.8857 31.4087  
90.3490 -1.0075 30.9378  
90.3810 -0.3368 -0.4150  
90.3980 0.3551 24.7013  
90.4490 0.9792 5.8925  
90.4820 1.6218 9.0637  
90.5150 2.2435 17.4801  
90.5810 3.0340 16.9720  
90.5980 3.4604 -100.3879  
90.6490 3.7420 -5.2664  
90.6810 3.8924 -8.6377  
90.6980 3.8839 -31.5628  
90.7490 3.8554 -4.1846  
90.7820 3.7095 -22.8355  
90.7980 3.4297 -64.9334  
90.8490 3.0025 -23.0453  
90.8820 2.3085 -63.3445  
90.9150 1.5112 2.6120  
90.9490 0.8944 2.9222  
90.9820 0.2052 -30.1108  
91.0160 -0.4809 -7.1747  
91.0490 -1.1401 -8.1353  
91.0820 -1.9835 -62.2851  
91.1490 -2.7412 1.5503  
91.1820 -3.1950 60.5714  
91.2150 -3.5016 9.0183  
91.2480 -3.5193 24.1977  
91.2650 -3.5236 12.9822  
91.3160 -3.5002 7.3635  
91.3480 -3.4049 -8.5452  
91.3820 -3.0465 70.1740  
91.4150 -2.5431 35.8250  
91.4480 -1.7313 31.1463  
91.4650 -0.8627 39.5641  
91.5150 -0.1904 0.6933  
91.5310 0.5003 30.1779  
91.5820 1.1201 1.7508  
91.6200 1.7577 10.4912  
91.6490 2.4694 38.4823  
91.7150 3.1896 -2.8460  
91.7310 3.5551 -72.5943  
91.7820 3.7868 -3.0465  
91.7980 3.8812 -21.5611  
91.8480 3.8417 -13.3460  
91.8640 3.8048 3.8525  
91.9160 3.6167 -19.8055  
91.9490 3.3118 -32.6867  
91.9820 2.7973 -51.4110  
92.0150 2.0454 -38.1472  
92.0480 1.3348 6.8522  
92.0640 0.6628 -48.5055  
92.1160 -0.0206 -5.1938  
92.1490 -0.6926 -6.9683  
92.1810 -1.3220 -7.5623  
92.2160 -2.1933 -67.3321  
92.2530 -2.7810 48.7874  
92.2680 -3.3035 -28.3919  
92.3150 -3.5496 22.7024  
92.3480 -3.6396 9.1728  
92.3820 -3.6634 26.1025  
92.3980 -3.5560 33.5238  
92.4490 -3.4433 -4.2521  
92.4650 -3.2502 35.8533  
92.5160 -2.8400 37.8195  
92.5490 -2.0910 31.2485  
92.5820 -1.4054 35.5188  
92.6150 -0.6555 6.5472  
92.6340 0.0116 12.6020  
92.6830 0.6876 8.0028  
92.7150 1.2868 3.7186  
92.7490 1.9074 22.0776  
92.7810 2.5955 14.3096  
92.7980 3.4317 120.8396  
92.8480 3.8254 -49.9113  
92.8640 4.0417 -46.4405  
92.9160 4.1216 -3.6885  
92.9480 4.1362 -13.6541  
92.9640 4.0847 -26.3495  
93.0200 3.9853 -1.5637  
93.0350 3.7563 -78.3990  
93.0820 3.3494 -21.8828  
93.1150 2.6632 -70.7708  
93.1480 1.7545 -5.1542  
93.1640 1.1239 17.8112  
93.2150 0.4687 -19.4082  
93.2310 -0.2007 -20.7896  
93.2820 -0.8520 -5.0330  
93.2980 -1.4818 -12.8802  
93.3490 -2.1446 -8.1872  
93.3820 -2.9359 -74.5832  
93.3980 -3.3445 174.8908  
93.4490 -3.4921 5.3919  
93.4820 -3.5361 26.2294  
93.5150 -3.5910 5.3415  
93.5490 -3.4655 23.9443  
93.5820 -3.3422 -10.7451  
93.6020 -3.0680 62.6056  
93.6490 -2.6232 31.9289  
93.6820 -2.0171 36.2079  
93.7150 -1.0726 27.9677  
93.7310 -0.4221 -8.9047  
93.7820 0.2568 10.9805  
93.7980 0.8801 19.2965  
93.8490 1.4915 1.1252  
93.8820 2.0907 20.9754  
93.9480 2.9037 27.0384  
93.9650 3.3725 -128.8959  
94.0160 3.6484 -8.3953  
94.0490 3.7806 -7.3235  
94.0640 3.7690 -34.3925  
94.1160 3.7439 -5.3108  
94.1490 3.6383 -7.4460  
94.1640 3.3831 -79.1698  
94.2200 3.0193 -18.3647  
94.2350 2.3600 -150.8123  
94.2820 1.5320 2.0555  
94.3150 0.8918 -9.4874  
94.3310 0.2429 -32.1735  
94.3820 -0.4161 -6.7136  
94.4150 -1.0486 -7.6283  
94.4310 -1.8298 -110.1705  
94.5160 -2.6271 -4.7873  
94.5480 -3.0875 68.1719  
94.5640 -3.4339 6.9940  
94.6150 -3.4638 17.6971  
94.6310 -3.4904 8.1090  
94.6830 -3.4334 10.0559  
94.7150 -3.3591 -10.6787  
94.7310 -3.0402 131.4499  
94.7830 -2.5783 22.6611  
94.8150 -1.8264 35.5713  
94.8480 -0.9393 28.6102  
94.8880 -0.2916 -5.3242  
94.9030 0.3857 27.2582  
94.9490 0.9949 4.8022  
94.9820 1.6104 5.8408  
95.0010 2.3101 71.9006  
95.0820 3.0585 1.7789  
95.1150 3.4515 -43.9681  
95.1310 3.6992 -17.1066  
95.1830 3.8043 -5.5522  
95.2160 3.7548 -18.2183  
95.2480 3.7329 1.9541  
95.2680 3.5840 -43.0329  
95.3160 3.2897 -25.6892  
95.3490 2.8733 -31.1629  
95.3640 2.1260 -129.5639  
95.4160 1.4217 11.0665  
95.4490 0.7648 -29.6288  
95.4640 0.0968 -25.7069  
95.5160 -0.5567 -2.7435  
95.5480 -1.1739 -7.4562  
95.5640 -2.0233 -141.1869  
95.6490 -2.7300 6.6666  
95.6680 -3.1473 87.3590  
95.7160 -3.4368 5.2090  
95.7490 -3.4374 28.6713  
95.7640 -3.4408 36.4081  
95.8160 -3.3565 -1.9070  
95.8480 -3.2367 -0.9913  
95.8640 -2.8905 132.6180  
95.9160 -2.4026 22.6624  
95.9310 -1.5856 68.7738  
95.9830 -0.7674 11.1228  
96.0150 -0.1088 1.9974  
96.0480 0.5682 13.1791  
96.0640 1.1690 11.4681  
96.1160 1.7361 4.0327  
96.1490 2.3793 20.0229  
96.1820 3.0253 -0.0824  
96.2150 3.5133 16.4082  
96.2310 3.7431 -87.7390  
96.2820 3.8574 -2.4139  
96.2980 3.8682 -28.5440  
96.3490 3.8229 -9.7330  
96.3820 3.7293 -1.4881  
96.4150 3.5144 -31.1827  
96.4310 3.1610 -73.4654  
96.4860 2.5754 -30.1997  
96.5010 1.8991 -60.6856  
96.5490 1.1844 3.2949  
96.5830 0.5330 -22.6617  
96.5980 -0.1316 -17.0980  
96.6490 -0.7767 -5.1056  
96.6640 -1.4171 -29.9867  
96.7160 -2.2577 -39.4543  
96.7480 -3.0240 -8.9277  
96.7640 -3.4744 123.9562  
96.8160 -3.7009 11.1185  
96.8490 -3.7474 26.9604  
96.8650 -3.7839 16.1935  
96.9170 -3.6792 12.3068  
96.9490 -3.5781 -9.0894  
96.9820 -3.3304 36.4960  
96.9980 -2.9006 85.7551  
97.0490 -2.1477 23.1088  
97.0640 -1.2478 78.9950  
97.1160 -0.5427 0.6707  
97.1320 0.1391 21.5703  
97.1820 0.7547 4.5561  
97.2160 1.3642 5.8425  
97.2480 1.9862 23.8682  
97.3160 2.8563 32.2162  
97.3490 3.3598 -74.5733  
97.3640 3.6630 -42.1333  
97.4150 3.8353 -2.5473  
97.4350 3.8377 -25.6981  
97.4830 3.8081 -5.9292  
97.5150 3.7106 -10.4674  
97.5310 3.4893 -63.1459  
97.5820 3.1281 -23.5247  
97.6160 2.4740 -63.6847  
97.6480 1.5974 -1.0565  
97.6640 0.9497 -10.7775  
97.7160 0.3035 -11.8639  
97.7480 -0.3545 -7.7376  
97.7650 -0.9846 -13.8437  
97.8160 -1.6941 -21.1457  
97.8830 -2.4880 -17.5965  
97.9160 -3.0274 46.4972  
97.9520 -3.3746 20.0537  
97.9680 -3.4233 51.2830  
98.0150 -3.4568 2.5033  
98.0480 -3.4276 13.7846  
98.0650 -3.3363 0.2388  
98.1160 -3.0421 34.9196  
98.1490 -2.6066 35.7077  
98.1870 -1.9601 27.1414  
98.2030 -1.1033 57.6884  
98.2490 -0.4090 -1.9507  
98.2650 0.2610 29.9883  
98.3150 0.8777 5.7311  
98.3310 1.4975 9.3093  
98.3820 2.1777 20.7447  
98.4490 2.9299 10.8197  
98.4640 3.3222 -121.2141  
98.5160 3.5844 -2.3654  
98.5310 3.7249 -12.3208  
98.5820 3.7091 -12.5608  
98.5990 3.7429 23.9263  
98.6490 3.6121 -23.3302  
98.6820 3.3467 -32.1174  
98.7150 2.9509 -34.9809  
98.7310 2.2572 -120.0578  
98.7820 1.4893 -0.3425  
98.7980 0.8784 -15.5537  
98.8490 0.2294 -9.8713  
98.8820 -0.4362 -10.6143  
98.8980 -1.0612 -14.7064  
98.9530 -1.9256 -36.1299  
99.0160 -2.6624 1.7461  
99.0490 -3.1113 55.1008  
99.0650 -3.4254 12.1415  
99.1160 -3.4520 18.7043  
99.1310 -3.4690 5.2394  
99.1820 -3.4125 9.5263  
99.1980 -3.3267 -13.1348  
99.2490 -2.9932 41.6980  
99.2820 -2.5184 35.7094  
99.3150 -1.7410 31.4363  
99.3310 -0.9191 34.7623  
99.3820 -0.2563 4.4603  
99.3980 0.4239 22.9556  
99.4490 1.0241 3.0166  
99.4680 1.6458 15.5241  
99.5150 2.4457 48.2212  
99.5820 3.1633 -15.4102  
99.5980 3.5346 -83.5524  
99.6490 3.7669 -4.1269  
99.6650 3.8693 -16.4434  
99.7160 3.8171 -19.3847  
99.7310 3.7810 25.8473  
99.7820 3.6059 -20.0413  
99.8150 3.2979 -35.6212  
99.8310 2.8204 -87.5222  
99.8820 1.9836 -25.9993  
99.9160 1.2620 3.5063  
99.9310 0.6201 -35.9720  
99.9820 -0.0363 -6.9828  
99.9980 -0.7074 -25.5903  
100.0490 -1.2949 -3.0022  
100.0650 -2.1626 -150.8719  
100.1150 -2.6722 51.1824  
100.1310 -3.1866 -76.5029  
100.1830 -3.4517 21.0126  
100.2150 -3.5465 11.8033  
100.2310 -3.6033 31.1769  
100.2820 -3.5389 13.1731  
100.3010 -3.4324 3.4708  
100.3490 -3.2189 13.7509  
100.3820 -2.8270 49.4317  
100.3980 -2.0758 73.6558  
100.4490 -1.4773 20.2294  
100.4640 -0.7403 10.8176  
100.5150 -0.0539 11.4757  
100.5310 0.6165 13.6970  
100.5820 1.2570 3.9019  
100.5980 1.8777 29.6069  
100.6490 2.5188 5.2976  
100.6820 3.4053 94.3573  
100.7010 3.7875 -179.5777  
100.7490 4.0068 -9.3675  
100.7640 4.0972 -17.1849  
100.8150 4.1011 -13.7845  
100.8310 3.9918 -34.1430  
100.8830 3.8656 0.9711  
100.9150 3.6161 -32.3353  
100.9310 3.1974 -76.1503  
100.9820 2.5918 -31.3433  
100.9980 1.6305 -27.6607  
101.0490 1.0050 -1.0725  
101.0640 0.3668 -38.4131  
101.1150 -0.2906 -8.8350  
101.1320 -0.9069 -17.1319  
101.1860 -1.5279 -10.9986  
101.2320 -2.3066 -33.1755  
101.2650 -2.8519 39.3766  
101.3150 -3.1927 16.5291  
101.3310 -3.3330 25.3949  
101.3830 -3.3784 9.7434  
101.3980 -3.3638 36.3310  
101.4490 -3.3100 -3.6022  
101.4830 -3.0681 42.0468  
101.4980 -2.6708 84.2095  
101.5490 -2.0981 22.7496  
101.5640 -1.2619 73.9201  
101.6150 -0.6091 -10.4786  
101.6310 0.0339 45.5307  
101.6860 0.6912 9.9997  
101.7020 1.3261 17.5850  
101.7490 1.9685 13.2112  
101.8150 2.7587 19.6067  
101.8310 3.2289 -110.6742  
101.8820 3.5359 -7.2329  
101.8980 3.6952 -19.7782  
101.9490 3.6509 -18.1892  
101.9640 3.7115 34.3762  
102.0160 3.6057 -18.0170  
102.0310 3.3409 -69.2623  
102.0820 2.9234 -24.4418  
102.0980 2.2676 -110.0874  
102.1320 1.4893 2.0459  
102.1830 0.8623 -5.0744  
102.2150 0.2567 -4.8413  
102.2310 -0.3906 -45.8025  
102.2820 -0.9790 -6.6358  
102.2980 -1.6991 -50.1175  
102.3830 -2.4108 -10.0378  
102.4150 -2.8823 42.6204  
102.4310 -3.1777 32.1238  
102.4830 -3.2565 7.7779  
102.5150 -3.2948 14.8458  
102.5310 -3.2543 33.0176  
102.5660 -3.2463 -13.7017  
102.6160 -2.9407 44.8749  
102.6310 -2.4981 68.7377  
102.6810 -1.8717 20.7297  
102.6980 -1.0556 61.3951  
102.7490 -0.4290 -10.4203  
102.7640 0.2293 55.4143  
102.8150 0.8714 4.7624  
102.8310 1.5141 30.0237  
102.8820 2.2332 25.3357  
102.9310 3.0180 3.6301  
102.9820 3.3969 -35.5884  
102.9980 3.6554 -10.8547  
103.0490 3.7521 -11.3817  
103.0640 3.6717 -48.5626  
103.0980 3.6894 13.2545  
103.1490 3.5251 -19.4052  
103.1810 3.2332 -32.2793  
103.1980 2.7462 -86.4791  
103.2480 1.9745 -31.1015  
103.2640 1.2149 18.6942  
103.3150 0.6309 -1.1797  
103.3310 -0.0140 -48.8379  
103.3820 -0.6406 -7.8056  
103.3980 -1.2196 -15.7393  
103.4480 -2.0064 -32.5557  
103.4640 -2.8498 -97.2634  
103.5160 -3.4305 30.6728  
103.5480 -3.6933 53.3850  
103.5640 -3.7787 13.7166  
103.6160 -3.8448 9.4467  
103.6480 -3.8600 14.0496  
103.6640 -3.7629 21.3222  
103.7160 -3.5797 8.8977  
103.7310 -3.2066 109.8519  
103.7820 -2.5630 21.1241  
103.8010 -1.6600 54.5999  
103.8330 -0.8607 17.4286  
103.8720 -0.2391 -1.7386  
103.8980 0.4174 21.8370  
103.9490 1.0380 2.5989  
103.9640 1.6655 34.5415  
104.0150 2.3098 9.9880  
104.0310 2.9845 47.9246  
104.0830 3.4177 -14.7451  
104.0980 3.6401 -68.7348  
104.1490 3.7243 -6.7771  
104.1650 3.7163 -22.6751  
104.2160 3.6608 -10.6666  
104.2350 3.5685 10.5767  
104.2660 3.3605 -33.0757  
104.3160 2.9828 -23.5798  
104.3310 2.3973 -104.5466  
104.3820 1.6470 -17.2735  
104.3980 0.9693 -2.5672  
104.4490 0.3444 -9.8546  
104.4640 -0.2847 -25.8761  
104.5160 -0.8989 -4.1062  
104.5310 -1.4917 -22.0150  
104.5820 -2.3672 -51.4978  
104.5980 -3.2977 -98.3906  
104.6490 -3.7783 65.0795  
104.6650 -3.9824 74.7966  
104.6980 -4.0768 6.5705  
104.7490 -4.1220 8.8323  
104.7650 -4.0698 29.4454  
104.8150 -3.9725 1.2663  
104.8310 -3.7371 72.9854  
104.8820 -3.3151 30.1016  
104.8980 -2.5273 64.4500  
104.9490 -1.4797 20.0992  
104.9640 -0.7615 1.6154  
105.0150 -0.1277 6.9245  
105.0320 0.5155 18.2514  
105.0650 1.1372 7.1439  
105.1160 1.7893 15.1823  
105.1820 2.5911 23.6548  
105.1980 3.0945 -113.5053  
105.2490 3.3755 -13.5010  
105.2650 3.5293 -15.1059  
105.3160 3.5217 -11.5415  
105.3310 3.4809 -20.5171  
105.3820 3.3996 -1.0159  
105.3980 3.1877 -62.2562  
105.4520 2.8455 -19.7518  
105.4670 2.2169 -139.3248  
105.5160 1.4020 -6.1616  
105.5480 0.7568 -3.7170  
105.5640 0.1376 -26.8118  
105.6160 -0.4896 -6.1794  
105.6490 -1.0866 -8.6868  
105.6640 -1.7442 -60.9033  
105.7490 -2.5254 -15.1553  
105.7820 -3.0360 51.8120  
105.7980 -3.3823 36.0474  
105.8490 -3.4876 6.2809  
105.8640 -3.4683 62.9301  
105.9160 -3.4409 -0.7417  
105.9310 -3.3721 -0.9878  
105.9820 -3.0902 35.4963  
105.9980 -2.6618 73.6463  
106.0490 -2.0319 21.5914  
106.0640 -1.1814 61.1749  
106.1150 -0.5432 -8.1129  
106.1310 0.1121 46.7921  
106.1820 0.7543 3.7148  
106.1980 1.3275 15.8304  
106.2490 1.9972 18.1686  
106.3160 2.7156 7.0567  
106.3310 3.1295 -82.3418  
106.3820 3.3889 -7.1980  
106.3980 3.5218 -10.1925  
106.4320 3.4795 -24.5758  
106.4820 3.5000 4.3091  
106.4980 3.3682 -48.3987  
106.5490 3.1137 -20.3551  
106.5680 2.7163 -61.8576  
106.6040 2.0594 -46.3628  
106.6320 1.3623 2.5588  
106.6820 0.7826 -1.2251  
106.6980 0.1454 -58.9112  
106.7490 -0.5049 -5.7717  
106.7650 -1.0911 -12.1255  
106.8160 -1.9002 -39.4682  
106.8820 -2.6253 0.9807  
106.8980 -3.0552 119.6193  
106.9490 -3.3462 4.1885  
106.9650 -3.4288 25.9394  
107.0160 -3.4687 9.7863  
107.0310 -3.4154 58.0503  
107.0820 -3.2105 11.2292  
107.0980 -2.8769 62.0869  
107.1480 -2.4354 17.6788  
107.1640 -1.6748 73.6723  
107.2160 -0.8182 19.7261  
107.2310 -0.2104 -38.3681  
107.2820 0.4603 16.5308  
107.2980 1.1062 10.4351  
107.3490 1.7209 3.6678  
107.3640 2.3621 75.7493  
107.4150 2.8511 -18.6208  
107.4310 3.3323 57.1838  
107.4870 3.6085 -20.8041  
107.5020 3.7457 -14.1440  
107.5480 3.7597 -4.4770  
107.5650 3.7726 -34.4660  
107.5990 3.6715 -8.7500  
107.6480 3.4666 -17.7909  
107.6650 3.1305 -66.0821  
107.6980 2.5725 -32.8606  
107.7480 1.9425 -33.3762  
107.7650 1.2506 17.4042  
107.8160 0.6244 -9.9535  
107.8310 -0.0142 -22.4472  
107.8820 -0.6706 -7.5168  
107.8980 -1.2941 -16.0781  
107.9480 -2.0975 -41.9430  
107.9640 -2.9983 -115.2702  
108.0160 -3.4582 63.1585  
108.0310 -3.7238 57.2566  
108.0820 -3.7827 7.8116  
108.0980 -3.8000 44.5318  
108.1490 -3.7314 6.8840  
108.1640 -3.6050 16.0475  
108.1980 -3.3447 28.0973  
108.2320 -2.9562 30.1680  
108.2650 -2.2547 31.3032  
108.2980 -1.2661 31.0712  
108.3320 -0.5750 9.1439  
108.3650 0.0335 0.9742  
108.3980 0.7015 30.0705  
108.4320 1.3031 1.4795  
108.4650 1.9438 22.4579  
108.4990 2.4909 -20.4635  
108.5320 3.1719 69.5690  
108.5830 3.5606 -37.2353  
108.5980 3.8045 -27.5942  
108.6490 3.9275 -3.5933  
108.6640 3.9115 -71.9849  
108.7160 3.8820 -1.9872  
108.7310 3.7919 25.8077  
108.7820 3.5899 -20.9590  
108.7980 3.1502 -102.2544  
108.8480 2.6111 -33.7900  
108.8650 1.8229 -11.5026  
108.9160 1.2082 -3.2186  
108.9320 0.5732 -38.5225  
108.9820 -0.0744 -6.1979  
108.9980 -0.6338 -12.3018  
109.0490 -1.2387 -10.9656  
109.0640 -2.2309 -232.3142  
109.1160 -2.9033 40.9258  
109.1310 -3.2837 85.6015  
109.1820 -3.4349 11.8109  
109.1980 -3.5367 18.6924  
109.2490 -3.5597 12.2176  
109.2650 -3.4576 39.6493  
109.3160 -3.3470 -4.3954  
109.3310 -3.0673 99.6395  
109.3810 -2.6286 20.6090  
109.3980 -1.7382 60.6652  
109.4490 -0.9737 17.0666  
109.4640 -0.3627 -16.8064  
109.4980 0.2970 32.0562  
109.5320 0.9483 6.3282  
109.5650 1.5514 4.2805  
109.6150 2.1614 14.0712  
109.6820 2.9133 17.8277  
109.6980 3.3417 -108.7669  
109.7490 3.6389 -5.5236  
109.7650 3.8118 -13.2528  
109.8160 3.7711 -24.8099  
109.8570 3.7999 10.7982  
109.8740 3.6438 -44.6277  
109.8980 3.3630 -42.9739  
109.9490 3.0232 -8.8171  
109.9670 2.3785 -130.2716  
110.0160 1.6197 1.0822  
110.0310 1.0270 -5.2948  
110.0820 0.3875 -14.6832  
110.0980 -0.2526 -13.7103  
110.1490 -0.7897 -4.5981  
110.1640 -1.5240 -101.9074  
110.2490 -2.1983 -1.8779  
110.2820 -2.6337 41.1522  
110.2980 -2.9760 30.0908  
110.3490 -3.0229 11.9324  
110.3650 -3.0395 22.2893  
110.4030 -3.0050 11.3462  
110.4320 -2.9234 -9.5796  
110.4820 -2.6136 41.2445  
110.4980 -2.1965 52.4366  
110.5490 -1.5377 17.4348  
110.5640 -0.7710 61.1934  
110.6160 -0.1380 0.4199  
110.6310 0.4903 28.9512  
110.6820 1.0847 5.2859  
110.6980 1.6506 4.5132  
110.7360 2.2908 30.8832  
110.8160 2.9775 2.3427  
110.8310 3.3391 -79.2546  
110.8820 3.5723 -8.7282  
110.8980 3.6900 -16.6132  
110.9490 3.6809 -6.8801  
110.9640 3.6965 18.0354  
111.0150 3.5292 -27.3822  
111.0310 3.2883 -29.0741  
111.0820 2.8782 -31.7686  
111.0980 2.2080 -89.2258  
111.1490 1.5145 -0.8842  
111.1640 0.8894 -33.6642  
111.1990 0.2805 -8.1099  
111.2530 -0.3408 -7.2071  
111.2690 -0.9683 -25.8203  
111.2980 -1.7854 -56.0147  
111.3660 -2.4098 7.7873  
111.3990 -2.8662 36.7979  
111.4320 -3.0849 22.9474  
111.4830 -3.1507 1.9956  
111.4980 -3.1628 32.7738  
111.5490 -3.0922 6.3129  
111.5640 -2.9335 39.8496  
111.6160 -2.5737 31.1753  
111.6310 -2.0547 78.6243  
111.6820 -1.2818 17.9177  
111.6980 -0.4833 49.1379  
111.7320 0.1506 -12.6925  
111.7650 0.7393 9.2416  
111.8150 1.3292 2.2650  
111.8310 1.8965 16.6537  
111.8650 2.4548 6.7964  
111.8990 3.0279 21.9766  
111.9480 3.4153 -4.8452  
111.9640 3.5915 -58.2166  
112.0160 3.6596 -3.2365  
112.0310 3.6019 -31.3790  
112.0650 3.5525 -10.2662  
112.0980 3.4860 4.0363  
112.1490 3.3049 -20.2216  
112.1650 2.9802 -73.1779  
112.2160 2.4871 -28.4803  
112.2310 1.8088 -73.6333  
112.2650 1.1381 -4.7376  
112.3000 0.5334 -7.7701  
112.3480 -0.0913 -7.6795  
112.3650 -0.6884 -11.4179  
112.3990 -1.3151 -18.9822  
112.4320 -2.1153 -48.5541  
112.4650 -2.8762 -19.3086  
112.5160 -3.3444 34.4223  
112.5310 -3.5690 65.5970  
112.5650 -3.6504 9.5979  
112.5990 -3.6760 11.7183  
112.6490 -3.6187 11.1297  
112.6650 -3.5446 -12.5680  
112.6990 -3.3141 40.3070  
112.7320 -2.8775 42.8938  
112.7650 -2.1804 30.3734  
112.7990 -1.3297 26.4526  
112.8490 -0.6173 7.4289  
112.8640 -0.0146 -7.4331  
112.8980 0.5789 6.8481  
112.9320 1.1504 5.2852  
112.9650 1.7427 23.1342  
113.0320 2.6007 36.6697  
113.0650 3.0233 -90.4381  
113.1190 3.2794 -4.6001  
113.1330 3.4075 -19.8985  
113.1820 3.3962 -10.0965  
113.1980 3.3913 27.2601  
113.2490 3.3265 -13.9268  
113.2650 3.1421 -60.2813  
113.3160 2.8092 -25.5662  
113.3310 2.1937 -137.5617  
113.3650 1.3216 -3.2074  
113.4030 0.7425 -1.4395  
113.4310 0.1610 -9.7118  
113.4650 -0.4285 -10.5361  
113.5160 -0.9873 -3.6963  
113.5310 -1.7377 -98.6337  
113.5990 -2.4991 -12.0641  
113.6320 -2.9939 51.5683  
113.6650 -3.2849 22.2473  
113.6990 -3.3383 9.1751  
113.7310 -3.3389 13.1011  
113.7650 -3.2858 14.1918  
113.7990 -3.2459 -11.8621  
113.8490 -2.9995 34.1170  
113.8650 -2.5816 95.3877  
113.8980 -1.9100 32.0780  
113.9320 -1.0598 28.3668  
113.9820 -0.4117 -6.3576  
113.9980 0.1814 11.4311  
114.0320 0.7693 7.6650  
114.0820 1.3351 3.9654  
114.0980 1.9427 56.2442  
114.1830 2.6320 4.8673  
114.1980 3.0526 -65.3281  
114.2320 3.2691 -15.1709  
114.2650 3.3505 -8.8731  
114.2990 3.3011 -10.0817  
114.3320 3.3153 9.6299  
114.3650 3.2285 -25.0452  
114.3990 2.9957 -35.2838  
114.4320 2.6288 -34.6444  
114.4650 1.9737 -60.0659  
114.4990 1.3017 7.2065  
114.5320 0.7012 -8.0100  
114.5650 0.1050 -14.3413  
114.5990 -0.4912 -8.6146  
114.6320 -1.0708 -5.3463  
114.6700 -1.8624 -47.4560  
114.7320 -2.5536 2.8777  
114.7650 -2.9575 50.7234  
114.7990 -3.2267 5.9733  
114.8320 -3.2500 14.4434  
114.8650 -3.2609 11.1696  
114.8990 -3.2219 6.9292  
114.9320 -3.1388 -0.9713  
114.9650 -2.8064 66.6486  
114.9990 -2.3533 30.3270  
115.0320 -1.6308 26.9582  
115.0650 -0.8235 31.1279  
115.0990 -0.2134 -8.7730  
115.1320 0.4010 7.4685  
115.1650 0.9800 3.7025  
115.1980 1.5808 17.7716  
115.2310 2.1047 -16.1572  
115.3160 2.7264 11.1320  
115.3320 3.0477 -50.3095  
115.3650 3.2402 -7.7573  
115.3980 3.3045 -11.9175  
115.4320 3.2299 -10.6370  
115.4660 3.1860 0.2387  
115.4990 3.0138 -31.3696  
115.5320 2.7413 -26.7145  
115.5670 2.2621 -42.3018  
115.6050 1.7072 -33.9688  
115.6330 1.0693 4.1757  
115.6660 0.4803 -9.5660  
115.6990 -0.1180 -10.5918  
115.7340 -0.7071 -8.5909  
115.7650 -1.3213 -19.7843  
115.7990 -2.0815 -42.6852  
115.8320 -2.7233 4.5108  
115.8650 -3.2034 22.2815  
115.9030 -3.4196 30.4640  
115.9320 -3.4761 10.5922  
115.9660 -3.5083 10.5813  
115.9980 -3.4557 16.6095  
116.0330 -3.3708 -0.7289  
116.0660 -3.1578 29.6941  
116.0980 -2.7361 46.0582  
116.1330 -2.0643 29.9712  
116.1660 -1.3190 26.7960  
116.1990 -0.5994 14.5054  
116.2320 0.0013 -0.9696  
116.2650 0.6024 9.4405  
116.2980 1.1985 9.3889  
116.3320 1.8160 21.9403  
116.3980 2.6494 32.3219  
116.4320 3.1527 -68.3047  
116.4650 3.4411 -20.4215  
116.4990 3.5997 -7.3382  
116.5310 3.6180 -16.1851  
116.5650 3.6284 11.7224  
116.5990 3.5395 -30.1274  
116.6320 3.3213 -29.7269  
116.6650 2.9761 -29.1358  
116.6990 2.3901 -48.8492  
116.7320 1.5472 -13.2052  
116.7650 0.9299 -2.0378  
116.7990 0.3451 -10.2613  
116.8320 -0.2521 -11.3002  
116.8650 -0.8327 -10.6492  
116.8990 -1.5217 -20.1989  
116.9820 -2.2153 -12.8883  
116.9980 -2.6836 79.5457  
117.0320 -2.9899 19.3537  
117.0650 -3.0918 11.5775  
117.0990 -3.1069 12.7391  
117.1330 -3.0692 13.5506  
117.1650 -3.0403 -13.6326  
117.1990 -2.7986 51.5863  
117.2320 -2.4134 32.8663  
117.2650 -1.8562 31.2843  
117.2990 -1.1037 26.0103  
117.3320 -0.4748 1.0971  
117.3650 0.1329 13.4870  
117.3990 0.7306 8.3392  
117.4320 1.3021 5.1457  
117.4650 1.9148 26.4792  
117.5490 2.7069 16.1617  
117.5650 3.1601 -102.2247  
117.5990 3.4253 -23.3981  
117.6320 3.5326 -16.5311  
117.6650 3.4972 -16.4848  
117.7030 3.4916 8.8085  
117.7310 3.3550 -30.8725  
117.7650 3.0868 -30.3805  
117.7990 2.7006 -29.7037  
117.8310 2.0550 -53.7752  
117.8650 1.2835 2.9310  
117.8990 0.6524 -6.8434  
117.9320 0.0590 -12.6714  
117.9650 -0.5125 -9.8781  
117.9980 -1.0573 -8.4263  
